xUp yUp xLow yLow curr_spring des_Spring time
2.07102e-06 -0.0486196 -5.23736e-07 -0.884772 0.835433 0.83776 0.2862
2.08215e-06 -0.0483722 -5.25913e-07 -0.88525 0.836153 0.838495 0.2863
2.09306e-06 -0.0481229 -5.28034e-07 -0.885731 0.836878 0.839235 0.2864
2.1038e-06 -0.0478717 -5.30097e-07 -0.886216 0.837608 0.83998 0.2865
2.11441e-06 -0.0476185 -5.32108e-07 -0.886704 0.838344 0.840731 0.2866
2.12485e-06 -0.0473634 -5.34048e-07 -0.887196 0.839086 0.841486 0.2867
2.13507e-06 -0.0471064 -5.35948e-07 -0.887692 0.839833 0.842248 0.2868
2.1452e-06 -0.0468475 -5.37774e-07 -0.88819 0.840585 0.843014 0.2869
2.15793e-06 -0.0465867 -5.37818e-07 -0.888692 0.841343 0.843786 0.287
2.17062e-06 -0.046324 -5.38011e-07 -0.889198 0.842106 0.844562 0.2871
2.18327e-06 -0.0460595 -5.38005e-07 -0.889707 0.842874 0.845344 0.2872
2.19511e-06 -0.0457931 -5.38524e-07 -0.890219 0.843647 0.846131 0.2873
2.20635e-06 -0.0455248 -5.39162e-07 -0.890735 0.844426 0.846924 0.2874
2.21674e-06 -0.0452548 -5.40257e-07 -0.891254 0.84521 0.847721 0.2875
2.22657e-06 -0.0449828 -5.41401e-07 -0.891776 0.845999 0.848523 0.2876
2.23577e-06 -0.0447091 -5.42788e-07 -0.892302 0.846794 0.84933 0.2877
2.24462e-06 -0.0444335 -5.44074e-07 -0.892831 0.847593 0.850142 0.2878
2.25312e-06 -0.0441561 -5.45437e-07 -0.893363 0.848397 0.85096 0.2879
2.26143e-06 -0.043877 -5.46619e-07 -0.893898 0.849207 0.851782 0.288
2.26952e-06 -0.043596 -5.47813e-07 -0.894437 0.850022 0.852608 0.2881
2.27753e-06 -0.0433132 -5.4882e-07 -0.894979 0.850841 0.85344 0.2882
2.28535e-06 -0.0430287 -5.49828e-07 -0.895524 0.851666 0.854277 0.2883
2.29313e-06 -0.0427424 -5.50663e-07 -0.896072 0.852495 0.855118 0.2884
2.30068e-06 -0.0424544 -5.51523e-07 -0.896623 0.853329 0.855964 0.2885
2.30815e-06 -0.0421646 -5.52251e-07 -0.897177 0.854168 0.856815 0.2886
2.31539e-06 -0.0418731 -5.53006e-07 -0.897734 0.855012 0.85767 0.2887
2.32252e-06 -0.0415799 -5.53659e-07 -0.898294 0.855861 0.85853 0.2888
2.32944e-06 -0.0412849 -5.54336e-07 -0.898858 0.856715 0.859395 0.2889
2.33621e-06 -0.0409883 -5.54914e-07 -0.899424 0.857573 0.860264 0.289
2.34284e-06 -0.0406899 -5.55509e-07 -0.899993 0.858436 0.861137 0.2891
2.34927e-06 -0.0403899 -5.56026e-07 -0.900565 0.859303 0.862016 0.2892
2.35551e-06 -0.0400882 -5.56555e-07 -0.90114 0.860175 0.862898 0.2893
2.36157e-06 -0.0397848 -5.57003e-07 -0.901718 0.861052 0.863785 0.2894
2.36745e-06 -0.0394798 -5.57458e-07 -0.902299 0.861933 0.864677 0.2895
2.37319e-06 -0.0391731 -5.5782e-07 -0.902883 0.862819 0.865573 0.2896
2.37876e-06 -0.0388648 -5.58178e-07 -0.903469 0.863709 0.866473 0.2897
2.3842e-06 -0.0385549 -5.58447e-07 -0.904058 0.864604 0.867377 0.2898
2.3895e-06 -0.0382434 -5.58703e-07 -0.90465 0.865503 0.868286 0.2899
2.39458e-06 -0.0379303 -5.58889e-07 -0.905245 0.866407 0.869199 0.29
2.39954e-06 -0.0376157 -5.59072e-07 -0.905842 0.867314 0.870116 0.2901
2.40437e-06 -0.0372994 -5.5917e-07 -0.906442 0.868226 0.871037 0.2902
2.40902e-06 -0.0369816 -5.59266e-07 -0.907045 0.869143 0.871962 0.2903
2.41351e-06 -0.0366622 -5.59305e-07 -0.90765 0.870063 0.872892 0.2904
2.41786e-06 -0.0363413 -5.59323e-07 -0.908258 0.870988 0.873825 0.2905
2.42205e-06 -0.0360189 -5.59283e-07 -0.908869 0.871917 0.874762 0.2906
2.42608e-06 -0.0356949 -5.59229e-07 -0.909482 0.87285 0.875704 0.2907
2.42998e-06 -0.0353695 -5.59102e-07 -0.910098 0.873787 0.876649 0.2908
2.43372e-06 -0.0350425 -5.58968e-07 -0.910716 0.874728 0.877598 0.2909
2.43732e-06 -0.0347141 -5.58768e-07 -0.911336 0.875673 0.878551 0.291
2.44076e-06 -0.0343842 -5.58542e-07 -0.911959 0.876622 0.879508 0.2911
2.44408e-06 -0.0340529 -5.58253e-07 -0.912585 0.877575 0.880469 0.2912
2.44723e-06 -0.0337201 -5.57944e-07 -0.913213 0.878532 0.881433 0.2913
2.45023e-06 -0.0333859 -5.57587e-07 -0.913843 0.879493 0.882401 0.2914
2.45314e-06 -0.0330502 -5.57188e-07 -0.914476 0.880457 0.883373 0.2915
2.45591e-06 -0.0327132 -5.5675e-07 -0.91511 0.881425 0.884348 0.2916
2.4585e-06 -0.0323748 -5.56303e-07 -0.915748 0.882397 0.885327 0.2917
2.46095e-06 -0.032035 -5.5581e-07 -0.916387 0.883373 0.886309 0.2918
2.46325e-06 -0.0316938 -5.55299e-07 -0.917029 0.884352 0.887295 0.2919
2.46545e-06 -0.0313513 -5.54728e-07 -0.917673 0.885335 0.888284 0.292
2.46748e-06 -0.0310074 -5.54139e-07 -0.918319 0.886322 0.889277 0.2921
2.46936e-06 -0.0306622 -5.53511e-07 -0.918967 0.887312 0.890273 0.2922
2.47113e-06 -0.0303157 -5.52843e-07 -0.919618 0.888305 0.891273 0.2923
2.47276e-06 -0.0299679 -5.52129e-07 -0.92027 0.889302 0.892276 0.2924
2.47429e-06 -0.0296188 -5.51366e-07 -0.920925 0.890302 0.893282 0.2925
2.47565e-06 -0.0292684 -5.50605e-07 -0.921581 0.891306 0.894291 0.2926
2.47691e-06 -0.0289167 -5.49823e-07 -0.92224 0.892313 0.895304 0.2927
2.47799e-06 -0.0285638 -5.48994e-07 -0.922901 0.893323 0.896319 0.2928
2.47899e-06 -0.0282096 -5.48168e-07 -0.923563 0.894337 0.897338 0.2929
2.47986e-06 -0.0278543 -5.47269e-07 -0.924228 0.895354 0.89836 0.293
2.48056e-06 -0.0274977 -5.46389e-07 -0.924894 0.896374 0.899385 0.2931
2.48115e-06 -0.0271399 -5.45449e-07 -0.925563 0.897397 0.900412 0.2932
2.48162e-06 -0.0267809 -5.44502e-07 -0.926233 0.898423 0.901443 0.2933
2.48195e-06 -0.0264207 -5.435e-07 -0.926905 0.899452 0.902477 0.2934
2.48219e-06 -0.0260594 -5.42484e-07 -0.927579 0.900484 0.903513 0.2935
2.48226e-06 -0.025697 -5.41411e-07 -0.928255 0.901519 0.904553 0.2936
2.48224e-06 -0.0253334 -5.40332e-07 -0.928932 0.902558 0.905595 0.2937
2.48212e-06 -0.0249687 -5.392e-07 -0.929611 0.903599 0.90664 0.2938
2.48183e-06 -0.0246029 -5.38083e-07 -0.930292 0.904642 0.907687 0.2939
2.48145e-06 -0.024236 -5.36915e-07 -0.930974 0.905689 0.908738 0.294
2.48096e-06 -0.0238681 -5.35733e-07 -0.931658 0.906738 0.90979 0.2941
2.48032e-06 -0.0234991 -5.34527e-07 -0.932344 0.90779 0.910846 0.2942
2.47957e-06 -0.023129 -5.33316e-07 -0.933031 0.908845 0.911904 0.2943
2.47869e-06 -0.0227579 -5.32061e-07 -0.93372 0.909902 0.912964 0.2944
2.47773e-06 -0.0223858 -5.30791e-07 -0.934411 0.910962 0.914027 0.2945
2.47662e-06 -0.0220127 -5.29488e-07 -0.935103 0.912025 0.915092 0.2946
2.47543e-06 -0.0216386 -5.28166e-07 -0.935796 0.91309 0.91616 0.2947
2.4741e-06 -0.0212635 -5.26804e-07 -0.936491 0.914157 0.91723 0.2948
2.47267e-06 -0.0208875 -5.25426e-07 -0.937187 0.915227 0.918302 0.2949
2.47112e-06 -0.0205105 -5.24026e-07 -0.937884 0.916299 0.919377 0.295
2.46948e-06 -0.0201326 -5.22613e-07 -0.938583 0.917374 0.920454 0.2951
2.4677e-06 -0.0197538 -5.2119e-07 -0.939284 0.918451 0.921533 0.2952
2.46584e-06 -0.0193741 -5.19766e-07 -0.939985 0.91953 0.922613 0.2953
2.46387e-06 -0.0189935 -5.18298e-07 -0.940688 0.920611 0.923697 0.2954
2.4618e-06 -0.018612 -5.16826e-07 -0.941392 0.921695 0.924782 0.2955
2.4596e-06 -0.0182297 -5.15322e-07 -0.942097 0.92278 0.925869 0.2956
2.45732e-06 -0.0178465 -5.13805e-07 -0.942804 0.923868 0.926958 0.2957
2.45491e-06 -0.0174625 -5.1225e-07 -0.943512 0.924957 0.928049 0.2958
2.45241e-06 -0.0170777 -5.10694e-07 -0.94422 0.926049 0.929141 0.2959
2.44981e-06 -0.0166921 -5.09094e-07 -0.94493 0.927143 0.930236 0.296
2.44712e-06 -0.0163057 -5.07493e-07 -0.945641 0.928238 0.931332 0.2961
2.44432e-06 -0.0159186 -5.05863e-07 -0.946353 0.929335 0.93243 0.2962
2.44145e-06 -0.0155307 -5.04234e-07 -0.947066 0.930434 0.93353 0.2963
2.43848e-06 -0.015142 -5.02581e-07 -0.94778 0.931535 0.934631 0.2964
2.43541e-06 -0.0147527 -5.00929e-07 -0.948495 0.932638 0.935734 0.2965
2.43223e-06 -0.0143626 -4.99248e-07 -0.949211 0.933742 0.936839 0.2966
2.42898e-06 -0.0139718 -4.97553e-07 -0.949927 0.934848 0.937945 0.2967
2.4256e-06 -0.0135804 -4.95838e-07 -0.950645 0.935956 0.939052 0.2968
2.42216e-06 -0.0131883 -4.94112e-07 -0.951363 0.937065 0.940161 0.2969
2.41864e-06 -0.0127956 -4.92347e-07 -0.952083 0.938175 0.941271 0.297
2.41504e-06 -0.0124022 -4.90587e-07 -0.952803 0.939287 0.942383 0.2971
2.41135e-06 -0.0120082 -4.88812e-07 -0.953523 0.9404 0.943496 0.2972
2.40753e-06 -0.0116137 -4.87038e-07 -0.954245 0.941515 0.94461 0.2973
2.40365e-06 -0.0112185 -4.85236e-07 -0.954967 0.942631 0.945725 0.2974
2.3997e-06 -0.0108228 -4.83443e-07 -0.95569 0.943749 0.946842 0.2975
2.39564e-06 -0.0104265 -4.81623e-07 -0.956413 0.944867 0.947959 0.2976
2.39148e-06 -0.0100297 -4.7982e-07 -0.957138 0.945987 0.949078 0.2977
2.38728e-06 -0.0096324 -4.77976e-07 -0.957862 0.947108 0.950198 0.2978
2.38296e-06 -0.00923457 -4.76144e-07 -0.958587 0.94823 0.951318 0.2979
2.37856e-06 -0.00883625 -4.74273e-07 -0.959313 0.949353 0.95244 0.298
2.37411e-06 -0.00843747 -4.72392e-07 -0.960039 0.950477 0.953563 0.2981
2.36954e-06 -0.00803822 -4.70491e-07 -0.960766 0.951602 0.954686 0.2982
2.3649e-06 -0.00763854 -4.68605e-07 -0.961493 0.952728 0.95581 0.2983
2.36021e-06 -0.00723843 -4.66685e-07 -0.962221 0.953855 0.956935 0.2984
2.35544e-06 -0.00683791 -4.64785e-07 -0.962949 0.954982 0.958061 0.2985
2.35055e-06 -0.00643701 -4.62874e-07 -0.963677 0.956111 0.959187 0.2986
2.34563e-06 -0.00603572 -4.60957e-07 -0.964405 0.95724 0.960314 0.2987
2.34062e-06 -0.00563408 -4.59033e-07 -0.965134 0.95837 0.961441 0.2988
2.33553e-06 -0.00523209 -4.57094e-07 -0.965863 0.9595 0.962569 0.2989
2.33039e-06 -0.00482977 -4.55127e-07 -0.966593 0.960631 0.963698 0.299
2.32519e-06 -0.00442714 -4.53141e-07 -0.967322 0.961763 0.964827 0.2991
2.31992e-06 -0.00402422 -4.51152e-07 -0.968052 0.962895 0.965956 0.2992
2.31454e-06 -0.00362102 -4.49176e-07 -0.968782 0.964028 0.967086 0.2993
2.30908e-06 -0.00321755 -4.47186e-07 -0.969512 0.965161 0.968216 0.2994
2.30359e-06 -0.00281383 -4.45195e-07 -0.970242 0.966294 0.969346 0.2995
2.298e-06 -0.00240989 -4.43219e-07 -0.970972 0.967428 0.970477 0.2996
2.29233e-06 -0.00200573 -4.4125e-07 -0.971702 0.968562 0.971607 0.2997
2.2866e-06 -0.00160137 -4.39258e-07 -0.972432 0.969696 0.972738 0.2998
2.28083e-06 -0.00119682 -4.37259e-07 -0.973162 0.970831 0.973869 0.2999
2.27497e-06 -0.000792117 -4.3526e-07 -0.973892 0.971965 0.975 0.3
2.26905e-06 -0.00038726 -4.33249e-07 -0.974622 0.9731 0.976131 0.3001
2.26308e-06 1.77303e-05 -4.31213e-07 -0.975352 0.974235 0.977262 0.3002
2.25703e-06 0.000422838 -4.2919e-07 -0.976082 0.97537 0.978393 0.3003
2.25096e-06 0.000828045 -4.27145e-07 -0.976811 0.976505 0.979523 0.3004
2.24478e-06 0.00123334 -4.25076e-07 -0.977541 0.977639 0.980654 0.3005
2.23853e-06 0.00163871 -4.23049e-07 -0.97827 0.978774 0.981784 0.3006
2.23224e-06 0.00204413 -4.21017e-07 -0.978998 0.979908 0.982914 0.3007
2.22591e-06 0.00244959 -4.18986e-07 -0.979727 0.981042 0.984044 0.3008
2.2195e-06 0.00285508 -4.16944e-07 -0.980455 0.982176 0.985173 0.3009
2.21307e-06 0.00326057 -4.14894e-07 -0.981183 0.98331 0.986302 0.301
2.20657e-06 0.00366604 -4.12851e-07 -0.98191 0.984443 0.987431 0.3011
2.20002e-06 0.00407149 -4.1078e-07 -0.982637 0.985576 0.988559 0.3012
2.19343e-06 0.00447689 -4.08721e-07 -0.983364 0.986709 0.989686 0.3013
2.18677e-06 0.00488223 -4.06637e-07 -0.98409 0.987841 0.990813 0.3014
2.18006e-06 0.00528749 -4.04575e-07 -0.984816 0.988972 0.991939 0.3015
2.1733e-06 0.00569266 -4.02509e-07 -0.985541 0.990103 0.993065 0.3016
2.16648e-06 0.00609771 -4.0046e-07 -0.986265 0.991233 0.99419 0.3017
2.1596e-06 0.00650263 -3.98402e-07 -0.986989 0.992363 0.995314 0.3018
2.15267e-06 0.00690741 -3.96357e-07 -0.987713 0.993492 0.996437 0.3019
2.14569e-06 0.00731202 -3.943e-07 -0.988436 0.99462 0.99756 0.302
2.13865e-06 0.00771646 -3.92255e-07 -0.989158 0.995748 0.998682 0.3021
2.13157e-06 0.0081207 -3.90192e-07 -0.989879 0.996874 0.999802 0.3022
2.12444e-06 0.00852472 -3.88134e-07 -0.9906 0.998 1.00092 0.3023
2.11727e-06 0.00892852 -3.86054e-07 -0.99132 0.999124 1.00204 0.3024
2.11004e-06 0.00933207 -3.83999e-07 -0.992039 1.00025 1.00316 0.3025
2.10277e-06 0.00973536 -3.81918e-07 -0.992757 1.00137 1.00427 0.3026
2.09545e-06 0.0101384 -3.79859e-07 -0.993475 1.00249 1.00539 0.3027
2.08808e-06 0.0105411 -3.77789e-07 -0.994191 1.00361 1.0065 0.3028
2.08069e-06 0.0109435 -3.75738e-07 -0.994907 1.00473 1.00762 0.3029
2.07324e-06 0.0113456 -3.73677e-07 -0.995622 1.00585 1.00873 0.303
2.06576e-06 0.0117473 -3.71623e-07 -0.996336 1.00697 1.00984 0.3031
2.05821e-06 0.0121487 -3.69553e-07 -0.997049 1.00808 1.01095 0.3032
2.05064e-06 0.0125497 -3.67489e-07 -0.997761 1.0092 1.01206 0.3033
2.04303e-06 0.0129503 -3.65411e-07 -0.998472 1.01031 1.01316 0.3034
2.03538e-06 0.0133505 -3.63347e-07 -0.999182 1.01142 1.01427 0.3035
2.0277e-06 0.0137502 -3.61266e-07 -0.999891 1.01253 1.01537 0.3036
2.01997e-06 0.0141495 -3.59206e-07 -1.0006 1.01364 1.01647 0.3037
2.01246e-06 0.0145484 -3.57127e-07 -1.00131 1.01475 1.01757 0.3038
2.00482e-06 0.0149468 -3.55037e-07 -1.00201 1.01585 1.01867 0.3039
1.99708e-06 0.0153446 -3.52942e-07 -1.00271 1.01696 1.01976 0.304
1.98927e-06 0.015742 -3.50874e-07 -1.00342 1.01806 1.02086 0.3041
1.98136e-06 0.0161389 -3.48807e-07 -1.00412 1.01916 1.02195 0.3042
1.97339e-06 0.0165352 -3.46768e-07 -1.00482 1.02026 1.02304 0.3043
1.96537e-06 0.0169309 -3.44721e-07 -1.00552 1.02136 1.02413 0.3044
1.95732e-06 0.0173261 -3.42691e-07 -1.00622 1.02245 1.02522 0.3045
1.94918e-06 0.0177207 -3.40654e-07 -1.00691 1.02354 1.0263 0.3046
1.94105e-06 0.0181146 -3.38624e-07 -1.00761 1.02463 1.02739 0.3047
1.93286e-06 0.018508 -3.36591e-07 -1.0083 1.02572 1.02847 0.3048
1.92466e-06 0.0189007 -3.3456e-07 -1.00899 1.02681 1.02955 0.3049
1.91644e-06 0.0192927 -3.32525e-07 -1.00969 1.0279 1.03062 0.305
1.9082e-06 0.0196841 -3.30505e-07 -1.01038 1.02898 1.0317 0.3051
1.89989e-06 0.0200748 -3.28483e-07 -1.01106 1.03006 1.03277 0.3052
1.89162e-06 0.0204647 -3.26457e-07 -1.01175 1.03114 1.03384 0.3053
1.88329e-06 0.020854 -3.24423e-07 -1.01243 1.03221 1.03491 0.3054
1.87495e-06 0.0212425 -3.2239e-07 -1.01312 1.03329 1.03597 0.3055
1.86656e-06 0.0216303 -3.20355e-07 -1.0138 1.03436 1.03704 0.3056
1.85814e-06 0.0220173 -3.18323e-07 -1.01448 1.03543 1.0381 0.3057
1.8497e-06 0.0224035 -3.16291e-07 -1.01516 1.0365 1.03915 0.3058
1.84123e-06 0.0227889 -3.14276e-07 -1.01583 1.03756 1.04021 0.3059
1.83272e-06 0.0231734 -3.12261e-07 -1.01651 1.03862 1.04126 0.306
1.8242e-06 0.0235572 -3.10261e-07 -1.01718 1.03968 1.04231 0.3061
1.81564e-06 0.0239401 -3.08267e-07 -1.01785 1.04074 1.04336 0.3062
1.80707e-06 0.0243221 -3.06286e-07 -1.01852 1.04179 1.04441 0.3063
1.79843e-06 0.0247033 -3.04297e-07 -1.01919 1.04284 1.04545 0.3064
1.78978e-06 0.0250835 -3.02322e-07 -1.01986 1.04389 1.04649 0.3065
1.7811e-06 0.0254628 -3.00347e-07 -1.02052 1.04494 1.04752 0.3066
1.77241e-06 0.0258413 -2.9837e-07 -1.02118 1.04598 1.04856 0.3067
1.76368e-06 0.0262187 -2.96387e-07 -1.02184 1.04702 1.04959 0.3068
1.75494e-06 0.0265952 -2.94411e-07 -1.0225 1.04806 1.05062 0.3069
1.74618e-06 0.0269707 -2.92435e-07 -1.02316 1.0491 1.05164 0.307
1.73741e-06 0.0273452 -2.90457e-07 -1.02381 1.05013 1.05266 0.3071
1.72859e-06 0.0277188 -2.88485e-07 -1.02446 1.05116 1.05368 0.3072
1.71977e-06 0.0280912 -2.86526e-07 -1.02511 1.05218 1.0547 0.3073
1.71092e-06 0.0284627 -2.84566e-07 -1.02576 1.0532 1.05571 0.3074
1.70206e-06 0.0288331 -2.8262e-07 -1.02641 1.05422 1.05672 0.3075
1.69317e-06 0.0292024 -2.80665e-07 -1.02705 1.05524 1.05772 0.3076
1.68427e-06 0.0295706 -2.78724e-07 -1.02769 1.05625 1.05873 0.3077
1.67532e-06 0.0299378 -2.76774e-07 -1.02833 1.05726 1.05973 0.3078
1.66637e-06 0.0303038 -2.74838e-07 -1.02897 1.05827 1.06072 0.3079
1.65737e-06 0.0306687 -2.72893e-07 -1.0296 1.05927 1.06172 0.308
1.64838e-06 0.0310324 -2.7096e-07 -1.03024 1.06027 1.06271 0.3081
1.63935e-06 0.031395 -2.69026e-07 -1.03087 1.06127 1.06369 0.3082
1.63032e-06 0.0317564 -2.67102e-07 -1.0315 1.06226 1.06467 0.3083
1.62125e-06 0.0321165 -2.6518e-07 -1.03212 1.06325 1.06565 0.3084
1.61218e-06 0.0324755 -2.63273e-07 -1.03275 1.06424 1.06663 0.3085
1.60309e-06 0.0328333 -2.61375e-07 -1.03337 1.06522 1.0676 0.3086
1.59397e-06 0.0331898 -2.59484e-07 -1.03399 1.0662 1.06857 0.3087
1.58484e-06 0.0335451 -2.5759e-07 -1.0346 1.06718 1.06953 0.3088
1.57569e-06 0.0338991 -2.55705e-07 -1.03522 1.06815 1.07049 0.3089
1.5665e-06 0.0342518 -2.53815e-07 -1.03583 1.06912 1.07145 0.309
1.55733e-06 0.0346032 -2.51932e-07 -1.03644 1.07008 1.0724 0.3091
1.54813e-06 0.0349533 -2.50049e-07 -1.03704 1.07104 1.07335 0.3092
1.53893e-06 0.035302 -2.48167e-07 -1.03765 1.072 1.0743 0.3093
1.52969e-06 0.0356495 -2.46287e-07 -1.03825 1.07295 1.07524 0.3094
1.52044e-06 0.0359955 -2.44414e-07 -1.03885 1.0739 1.07618 0.3095
1.51118e-06 0.0363402 -2.4255e-07 -1.03944 1.07484 1.07711 0.3096
1.50191e-06 0.0366835 -2.40688e-07 -1.04004 1.07578 1.07804 0.3097
1.49261e-06 0.0370254 -2.38833e-07 -1.04063 1.07672 1.07896 0.3098
1.48331e-06 0.0373659 -2.36984e-07 -1.04122 1.07765 1.07988 0.3099
1.47398e-06 0.0377049 -2.35145e-07 -1.0418 1.07858 1.0808 0.31
1.46463e-06 0.0380426 -2.33321e-07 -1.04239 1.07951 1.08171 0.3101
1.45526e-06 0.0383787 -2.31503e-07 -1.04297 1.08043 1.08262 0.3102
1.4459e-06 0.0387134 -2.2967e-07 -1.04354 1.08134 1.08353 0.3103
1.43653e-06 0.0390466 -2.27855e-07 -1.04412 1.08226 1.08443 0.3104
1.42716e-06 0.0393783 -2.26013e-07 -1.04469 1.08316 1.08532 0.3105
1.41776e-06 0.0397085 -2.24201e-07 -1.04526 1.08407 1.08621 0.3106
1.40842e-06 0.0400371 -2.22355e-07 -1.04583 1.08497 1.0871 0.3107
1.39899e-06 0.0403642 -2.20542e-07 -1.04639 1.08586 1.08798 0.3108
1.3896e-06 0.0406898 -2.1871e-07 -1.04695 1.08675 1.08886 0.3109
1.38013e-06 0.0410138 -2.1692e-07 -1.04751 1.08764 1.08974 0.311
1.37071e-06 0.0413362 -2.151e-07 -1.04806 1.08852 1.09061 0.3111
1.36123e-06 0.041657 -2.13322e-07 -1.04861 1.0894 1.09147 0.3112
1.35177e-06 0.0419761 -2.11511e-07 -1.04916 1.09027 1.09233 0.3113
1.34228e-06 0.0422937 -2.09744e-07 -1.04971 1.09114 1.09319 0.3114
1.33277e-06 0.0426096 -2.07963e-07 -1.05025 1.092 1.09404 0.3115
1.32324e-06 0.0429239 -2.06225e-07 -1.05079 1.09286 1.09488 0.3116
1.3137e-06 0.0432365 -2.04437e-07 -1.05133 1.09371 1.09572 0.3117
1.30414e-06 0.0435474 -2.02709e-07 -1.05186 1.09456 1.09656 0.3118
1.29462e-06 0.0438566 -2.00944e-07 -1.05239 1.09541 1.09739 0.3119
1.28508e-06 0.0441641 -1.99194e-07 -1.05292 1.09625 1.09822 0.312
1.27551e-06 0.0444699 -1.97415e-07 -1.05344 1.09708 1.09904 0.3121
1.26598e-06 0.044774 -1.95676e-07 -1.05396 1.09791 1.09986 0.3122
1.25644e-06 0.0450763 -1.93914e-07 -1.05448 1.09874 1.10067 0.3123
1.24685e-06 0.0453769 -1.92188e-07 -1.055 1.09956 1.10148 0.3124
1.23727e-06 0.0456757 -1.90427e-07 -1.05551 1.10037 1.10228 0.3125
1.22766e-06 0.0459727 -1.88706e-07 -1.05602 1.10118 1.10308 0.3126
1.21805e-06 0.0462679 -1.86972e-07 -1.05652 1.10199 1.10387 0.3127
1.20844e-06 0.0465613 -1.85266e-07 -1.05702 1.10279 1.10466 0.3128
1.19882e-06 0.0468529 -1.83532e-07 -1.05752 1.10358 1.10544 0.3129
1.18916e-06 0.0471426 -1.81835e-07 -1.05802 1.10437 1.10621 0.313
1.17951e-06 0.0474305 -1.80122e-07 -1.05851 1.10516 1.10699 0.3131
1.16983e-06 0.0477166 -1.78432e-07 -1.059 1.10594 1.10775 0.3132
1.16019e-06 0.0480007 -1.7672e-07 -1.05948 1.10671 1.10851 0.3133
1.15052e-06 0.048283 -1.75029e-07 -1.05996 1.10748 1.10927 0.3134
1.1409e-06 0.0485634 -1.73319e-07 -1.06044 1.10825 1.11002 0.3135
1.13124e-06 0.0488419 -1.71628e-07 -1.06092 1.10901 1.11077 0.3136
1.12157e-06 0.0491185 -1.69921e-07 -1.06139 1.10976 1.11151 0.3137
1.11189e-06 0.0493931 -1.68247e-07 -1.06186 1.11051 1.11224 0.3138
1.10221e-06 0.0496658 -1.66556e-07 -1.06232 1.11125 1.11297 0.3139
1.0925e-06 0.0499365 -1.64883e-07 -1.06278 1.11199 1.11369 0.314
1.08279e-06 0.0502053 -1.63201e-07 -1.06324 1.11272 1.11441 0.3141
1.07307e-06 0.0504721 -1.61547e-07 -1.0637 1.11345 1.11512 0.3142
1.06335e-06 0.0507369 -1.599e-07 -1.06415 1.11417 1.11583 0.3143
1.05364e-06 0.0509997 -1.58252e-07 -1.06459 1.11488 1.11653 0.3144
1.04391e-06 0.0512605 -1.56592e-07 -1.06504 1.11559 1.11723 0.3145
1.03398e-06 0.0515193 -1.54946e-07 -1.06548 1.1163 1.11792 0.3146
1.02405e-06 0.0517761 -1.53428e-07 -1.06591 1.117 1.1186 0.3147
1.01414e-06 0.0520308 -1.5196e-07 -1.06635 1.11769 1.11928 0.3148
1.00424e-06 0.0522834 -1.50429e-07 -1.06678 1.11838 1.11996 0.3149
9.94344e-07 0.052534 -1.48924e-07 -1.0672 1.11906 1.12062 0.315
9.84472e-07 0.0527825 -1.47335e-07 -1.06762 1.11974 1.12128 0.3151
9.7461e-07 0.0530288 -1.45773e-07 -1.06804 1.12041 1.12194 0.3152
9.64819e-07 0.0532731 -1.44139e-07 -1.06846 1.12107 1.12259 0.3153
9.55044e-07 0.0535153 -1.42532e-07 -1.06887 1.12173 1.12324 0.3154
9.45301e-07 0.0537554 -1.40891e-07 -1.06927 1.12238 1.12387 0.3155
9.35561e-07 0.0539933 -1.39275e-07 -1.06968 1.12303 1.12451 0.3156
9.25821e-07 0.0542291 -1.37634e-07 -1.07008 1.12367 1.12513 0.3157
9.16065e-07 0.0544627 -1.36019e-07 -1.07047 1.12431 1.12576 0.3158
9.0632e-07 0.0546942 -1.34386e-07 -1.07087 1.12494 1.12637 0.3159
8.96563e-07 0.0549235 -1.32774e-07 -1.07125 1.12556 1.12698 0.316
8.86798e-07 0.0551506 -1.31162e-07 -1.07164 1.12618 1.12758 0.3161
8.77014e-07 0.0553756 -1.29564e-07 -1.07202 1.12679 1.12818 0.3162
8.67225e-07 0.0555983 -1.27962e-07 -1.0724 1.12739 1.12877 0.3163
8.57429e-07 0.0558189 -1.26369e-07 -1.07277 1.12799 1.12935 0.3164
8.47628e-07 0.0560372 -1.24775e-07 -1.07314 1.12859 1.12993 0.3165
8.37821e-07 0.0562533 -1.23197e-07 -1.0735 1.12918 1.13051 0.3166
8.28016e-07 0.0564671 -1.21611e-07 -1.07386 1.12976 1.13107 0.3167
8.18208e-07 0.0566787 -1.20037e-07 -1.07422 1.13033 1.13163 0.3168
8.08395e-07 0.0568881 -1.18456e-07 -1.07458 1.1309 1.13219 0.3169
7.98587e-07 0.0570952 -1.16886e-07 -1.07492 1.13146 1.13274 0.317
7.88777e-07 0.0573 -1.15305e-07 -1.07527 1.13202 1.13328 0.3171
7.78959e-07 0.0575026 -1.13742e-07 -1.07561 1.13257 1.13381 0.3172
7.6913e-07 0.0577028 -1.12167e-07 -1.07595 1.13311 1.13434 0.3173
7.59309e-07 0.0579008 -1.10604e-07 -1.07628 1.13365 1.13486 0.3174
7.49482e-07 0.0580965 -1.09035e-07 -1.07661 1.13418 1.13538 0.3175
7.39655e-07 0.0582898 -1.07485e-07 -1.07694 1.13471 1.13589 0.3176
